,a,b,total_infections_1,total_infections_2,total_vaccinated_1,total_vaccinated_2,loss_clinical_burden,loss_equity_of_burden,loss_equity_of_vaccination
38,0.125,0.24999999999999997,23.347026887394065,1.0000000000000284,462.704069522442,99.0,13.880739822113346,0.013568430714939184,0.08257953370772042
39,0.125,0.27499999999999997,23.5374930782707,1.0000000000000284,462.23617449402445,99.0,13.88122401217024,0.01591116486272179,0.08033363757131595
40,0.125,0.29999999999999993,23.722427391816325,1.0000000000000142,461.7864042520507,99.0,13.881802986645923,0.01818585691933683,0.07817474040984318
41,0.125,0.32499999999999996,23.897094588527068,1.0000000000000426,461.3656270131451,99.0,13.882446365509905,0.02033426343887132,0.07615500966309519
42,0.125,0.35,24.123289212561303,1.0000000000000284,460.8264062739891,99.0,13.883416037148264,0.02311645731449613,0.07356675011514646
43,0.125,0.37499999999999994,24.37123639522241,1.0000000000000568,460.24253675015467,99.0,13.8846519203099,0.02616620766122016,0.0707641764007414
44,0.125,0.3999999999999999,24.63985046111077,1.0000000000000568,459.61828920990087,99.0,13.886189744395942,0.029470160671646956,0.06776778820752338
45,0.125,0.42499999999999993,24.934125625701995,1.0000000000000142,458.94402737729087,99.0,13.888105383035656,0.03308974519613059,0.06453133141099499
46,0.125,0.44999999999999996,25.258718221068364,1.000000000000071,458.2116204500183,99.0,13.890490061396155,0.03708223411912137,0.06101577816008752
47,0.125,0.4749999999999999,25.608603538386944,1.0000000000000853,457.43501566350295,99.0,13.89336949353488,0.04138582352213599,0.057288075184812826
